"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2001","","","","0"
"2008-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2008","","","","0"
"2008-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1935","","","","0"
"2008-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1692","","","","0"
"2009-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1584","","","","0"
"2009-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1446","","","","0"
"2009-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1297","","","","0"
"2009-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1293","","","","0"
"2009-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1426","","","","0"
"2009-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1481","","","","0"
"2009-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1558","","","","0"
"2009-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1519","","","","0"
"2009-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1569","","","","0"
"2009-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1451","","","","0"
"2009-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1490","","","","0"
"2009-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1455","","","","0"
"2010-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1493","","","","0"
"2010-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1372","","","","0"
"2010-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1296","","","","0"
"2010-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1348","","","","0"
"2010-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1428","","","","0"
"2010-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1563","","","","0"
"2010-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1873","","","","0"
"2010-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1989","","","","0"
"2010-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1982","","","","0"
"2010-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2159","","","","0"
"2010-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2174","","","","0"
"2010-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2066","","","","0"
"2011-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1871","","","","0"
"2011-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1785","","","","0"
"2011-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1615","","","","0"
"2011-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1614","","","","0"
"2011-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1658","","","","0"
"2011-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1880","","","","0"
"2011-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2244","","","","0"
"2011-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2282","","","","0"
"2011-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2445","","","","0"
"2011-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2440","","","","0"
"2011-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2428","","","","0"
"2011-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2215","","","","0"
"2012-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2070","","","","0"
"2012-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1848","","","","0"
"2012-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1742","","","","0"
"2012-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1641","","","","0"
"2012-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1854","","","","0"
"2012-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1936","","","","0"
"2012-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1886","","","","0"
"2012-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2001","","","","0"
"2012-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2248","","","","0"
"2012-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2269","","","","0"
"2012-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2172","","","","0"
"2012-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2063","","","","0"
"2013-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1993","","","","0"
"2013-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1898","","","","0"
"2013-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1714","","","","0"
"2013-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1582","","","","0"
"2013-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1636","","","","0"
"2013-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1809","","","","0"
"2013-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1658","","","","0"
"2013-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1867","","","","0"
"2013-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1833","","","","0"
"2013-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1760","","","","0"
"2013-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1774","","","","0"
"2013-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1688","","","","0"
"2014-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1633","","","","0"
"2014-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1484","","","","0"
"2014-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1408","","","","0"
"2014-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1285","","","","0"
"2014-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1271","","","","0"
"2014-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1336","","","","0"
"2014-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1547","","","","0"
"2014-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1667","","","","0"
"2014-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1641","","","","0"
"2014-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1709","","","","0"
"2014-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1652","","","","0"
"2014-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1469","","","","0"
"2015-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1497","","","","0"
"2015-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1400","","","","0"
"2015-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1290","","","","0"
"2015-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1256","","","","0"
"2015-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1208","","","","0"
"2015-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1212","","","","0"
"2015-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1368","","","","0"
"2015-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1413","","","","0"
"2015-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1490","","","","0"
"2015-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1579","","","","0"
"2015-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1662","","","","0"
"2015-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1644","","","","0"
"2016-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1561","","","","0"
"2016-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1404","","","","0"
"2016-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1322","","","","0"
"2016-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","945","","","","0"
"2016-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","986","","","","0"
"2016-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","950","","","","0"
"2016-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","911","","","","0"
"2016-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","880","","","","0"
"2016-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","973","","","","0"
"2016-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","976","","","","0"
"2016-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1001","","","","0"
"2016-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","988","","","","0"
"2017-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","984","","","","0"
"2017-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","949","","","","0"
"2017-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","945","","","","0"
"2017-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","915","","","","0"
"2017-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","988","","","","0"
"2017-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1058","","","","0"
"2017-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1186","","","","0"
"2017-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1201","","","","0"
"2017-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1366","","","","0"
"2017-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1560","","","","0"
"2017-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1590","","","","0"
"2017-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1587","","","","0"
"2018-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1499","","","","0"
"2018-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1401","","","","0"
"2018-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1302","","","","0"
"2018-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1170","","","","0"
"2018-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1204","","","","0"
"2018-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1385","","","","0"
"2018-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1374","","","","0"
"2018-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1415","","","","0"
"2018-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1447","","","","0"
"2018-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1548","","","","0"
"2018-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1612","","","","0"
"2018-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1388","","","","0"
"2019-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1311","","","","0"
"2019-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1242","","","","0"
"2019-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1134","","","","0"
"2019-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1172","","","","0"
"2019-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1156","","","","0"
"2019-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1519","","","","0"
"2019-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1669","","","","0"
"2019-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1863","","","","0"
"2019-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2023","","","","0"
"2019-10","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1971","","","","0"
"2019-11","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2189","","","","0"
"2019-12","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2058","","","","0"
"2020-01","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1938","","","","0"
"2020-02","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1894","","","","0"
"2020-03","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1827","","","","0"
"2020-04","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1763","","","","0"
"2020-05","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1863","","","","0"
"2020-06","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","1664","","","","0"
"2020-07","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2122","","","","0"
"2020-08","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2366","","","","0"
"2020-09","New Brunswick","2016A000213","Units","300","units","0","v15819052","6","2486","","","","0"
"2000-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","6357","","","","0"
"2000-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","6334","","","","0"
"2000-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","7155","","","","0"
"2000-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","8525","","","","0"
"2000-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","9517","","","","0"
"2000-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","9220","","","","0"
"2000-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","6997","","","","0"
"2000-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","6242","","","","0"
"2000-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","6642","","","","0"
"2000-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","6836","","","","0"
"2000-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","7459","","","","0"
"2000-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","7750","","","","0"
"2001-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","7888","","","","0"
"2001-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","8062","","","","0"
"2001-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","8735","","","","0"
"2001-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","10481","","","","0"
"2001-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","11336","","","","0"
"2001-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","10925","","","","0"
"2001-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","8718","","","","0"
"2001-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","8279","","","","0"
"2001-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","7869","","","","0"
"2001-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","8081","","","","0"
"2001-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","7948","","","","0"
"2001-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","8508","","","","0"
"2002-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","8778","","","","0"
"2002-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","9288","","","","0"
"2002-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","10544","","","","0"
"2002-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","13013","","","","0"
"2002-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","14866","","","","0"
"2002-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","14702","","","","0"
"2002-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","13626","","","","0"
"2002-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","12214","","","","0"
"2002-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","12437","","","","0"
"2002-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","13112","","","","0"
"2002-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","13602","","","","0"
"2002-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","14438","","","","0"
"2003-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","14537","","","","0"
"2003-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","15222","","","","0"
"2003-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","15836","","","","0"
"2003-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","17479","","","","0"
"2003-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","18546","","","","0"
"2003-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","16961","","","","0"
"2003-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","15224","","","","0"
"2003-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","15887","","","","0"
"2003-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","15938","","","","0"
"2003-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","16573","","","","0"
"2003-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","17240","","","","0"
"2003-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","17883","","","","0"
"2004-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","17396","","","","0"
"2004-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","18264","","","","0"
"2004-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","19562","","","","0"
"2004-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","22730","","","","0"
"2004-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","25431","","","","0"
"2004-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","25190","","","","0"
"2004-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","21974","","","","0"
"2004-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","21412","","","","0"
"2004-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","21209","","","","0"
"2004-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","21492","","","","0"
"2004-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","22825","","","","0"
"2004-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","23063","","","","0"
"2005-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","22918","","","","0"
"2005-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","22969","","","","0"
"2005-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","23355","","","","0"
"2005-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","24629","","","","0"
"2005-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","25446","","","","0"
"2005-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","24758","","","","0"
"2005-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","20595","","","","0"
"2005-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","20014","","","","0"
"2005-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","20457","","","","0"
"2005-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","20980","","","","0"
"2005-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","21636","","","","0"
"2005-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","22167","","","","0"
"2006-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","21869","","","","0"
"2006-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","21765","","","","0"
"2006-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","23215","","","","0"
"2006-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","24168","","","","0"
"2006-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","24941","","","","0"
"2006-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","23279","","","","0"
"2006-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","20251","","","","0"
"2006-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","19877","","","","0"
"2006-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","19629","","","","0"
"2006-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","20186","","","","0"
"2006-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","20378","","","","0"
"2006-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","20634","","","","0"
"2007-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","21283","","","","0"
"2007-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","20210","","","","0"
"2007-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","20660","","","","0"
"2007-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","22565","","","","0"
"2007-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","22609","","","","0"
"2007-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","21777","","","","0"
"2007-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","19074","","","","0"
"2007-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","18993","","","","0"
"2007-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","21152","","","","0"
"2007-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","21122","","","","0"
"2007-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","21192","","","","0"
"2007-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","20423","","","","0"
"2008-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","20784","","","","0"
"2008-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","21070","","","","0"
"2008-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","22127","","","","0"
"2008-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","22963","","","","0"
"2008-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","23978","","","","0"
"2008-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","24017","","","","0"
"2008-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","21586","","","","0"
"2008-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","20112","","","","0"
"2008-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","19889","","","","0"
"2008-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","19998","","","","0"
"2008-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","20102","","","","0"
"2008-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","19900","","","","0"
"2009-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","19459","","","","0"
"2009-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","19037","","","","0"
"2009-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","19479","","","","0"
"2009-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","20429","","","","0"
"2009-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","20911","","","","0"
"2009-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","20232","","","","0"
"2009-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","17783","","","","0"
"2009-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","17230","","","","0"
"2009-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","17444","","","","0"
"2009-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","17725","","","","0"
"2009-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","18615","","","","0"
"2009-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","18814","","","","0"
"2010-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","19154","","","","0"
"2010-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","19316","","","","0"
"2010-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","20644","","","","0"
"2010-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","22453","","","","0"
"2010-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","23644","","","","0"
"2010-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","22595","","","","0"
"2010-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","20322","","","","0"
"2010-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","20135","","","","0"
"2010-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","20361","","","","0"
"2010-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","20809","","","","0"
"2010-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","21583","","","","0"
"2010-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","21531","","","","0"
"2011-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","21761","","","","0"
"2011-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","21479","","","","0"
"2011-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","22601","","","","0"
"2011-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","23972","","","","0"
"2011-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","25608","","","","0"
"2011-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","25102","","","","0"
"2011-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","23047","","","","0"
"2011-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","21230","","","","0"
"2011-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","22029","","","","0"
"2011-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","22536","","","","0"
"2011-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","23462","","","","0"
"2011-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","23902","","","","0"
"2012-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","23698","","","","0"
"2012-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","23754","","","","0"
"2012-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","24273","","","","0"
"2012-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","27045","","","","0"
"2012-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","27730","","","","0"
"2012-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","27537","","","","0"
"2012-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","25945","","","","0"
"2012-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","25663","","","","0"
"2012-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","26106","","","","0"
"2012-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","26164","","","","0"
"2012-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","26912","","","","0"
"2012-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","26744","","","","0"
"2013-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","26180","","","","0"
"2013-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","25432","","","","0"
"2013-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","25729","","","","0"
"2013-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","26972","","","","0"
"2013-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","27221","","","","0"
"2013-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","26552","","","","0"
"2013-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","24923","","","","0"
"2013-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","23184","","","","0"
"2013-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","23183","","","","0"
"2013-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","23018","","","","0"
"2013-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","22989","","","","0"
"2013-12","Quebec","2016A000224","Units","300","units","0","v15819053","7","23775","","","","0"
"2014-01","Quebec","2016A000224","Units","300","units","0","v15819053","7","23057","","","","0"
"2014-02","Quebec","2016A000224","Units","300","units","0","v15819053","7","23464","","","","0"
"2014-03","Quebec","2016A000224","Units","300","units","0","v15819053","7","23918","","","","0"
"2014-04","Quebec","2016A000224","Units","300","units","0","v15819053","7","25021","","","","0"
"2014-05","Quebec","2016A000224","Units","300","units","0","v15819053","7","26044","","","","0"
"2014-06","Quebec","2016A000224","Units","300","units","0","v15819053","7","25294","","","","0"
"2014-07","Quebec","2016A000224","Units","300","units","0","v15819053","7","22942","","","","0"
"2014-08","Quebec","2016A000224","Units","300","units","0","v15819053","7","21979","","","","0"
"2014-09","Quebec","2016A000224","Units","300","units","0","v15819053","7","22236","","","","0"
"2014-10","Quebec","2016A000224","Units","300","units","0","v15819053","7","22188","","","","0"
"2014-11","Quebec","2016A000224","Units","300","units","0","v15819053","7","23688","","","","0"
